1: 32'1/3
7322: 1'2797/78958
7323: 4116
7324: 3'9/16
7325: 198
7326: 93'6/7
7327: 62'9/11
7328: 341855/493856
7329: 3/1600
7330: 816
7331: 15'31/88
7332: 4731/6424
7333: 17'21/155
7334: 42'37/84
7335: 12'53/84
7336: 194'8/9
7337: 53'116/525
7338: 7'48277/2607840
7339: 19'23/29
7340: 7926'24/83
7341: 2139'257/1551
7342: 36'38/79
7343: 16'3/5776
7344: 191'29/32
7345: 5'5/6
7346: 15
7347: 1'10229/12831
7348: 575/1085184
7349: 100'364/369
7350: 208
7351: 7'1401/1462
7352: 4'38671/56758
7353: 129'89/90
7354: 1290
7355: 69'391/486
7356: 1'47/103
7357: 142/287
7358: 14'31/166
7359: 73/1105
7360: 3'942/1475
7361: 2'36913/41031
7362: 16'15658/18407
7363: 1351'5/22
7364: 28'748/1875
7365: 5'7/10
7366: 12'11/12
7367: 1'47/130
7368: 564'411/776
7369: 228'4/55
7370: 12'2/3
7371: 3'1/2
7372: 84'74/425
7373: 174
7374: 117/7216
7375: 70'7/9
7376: 73'1/3
7377: 100
7378: 41'103/110
7379: 9'373/2300
7380: 16'21/31
7381: 50179/55614
7382: 374/21735
7383: 85'2507/4503
7384: 18
7385: 14'105953/188448
7386: 117/58156
7387: 19/144
7388: 607'461/588
7389: 84057/116795
7390: 55'36/53
7391: 1952/91881
7392: 55'1996/4329
7393: 1'1286/1501
7394: 737/1007
7395: 1'143/1900
7396: 16'800/847
7397: 60'345/1804
7398: 124'26/81
7399: 8'1157/1566
7400: 10'17/160
7401: 93023/118925
7402: 1862
7403: 1156
7404: 30'632755/845568
7405: 128/3055
7406: 116'2198/6023
7407: 7651/2261750
7408: 679'9/29
7409: 35584'16/23
7410: 144'157/805
7411: 148'1055/1358
7412: 371'7/33
7413: 71'127/191
7414: 96/539
7415: 27'469/608
7416: 53'311/700
7417: 20'172/267
7418: 2723'44/71
7419: 9'3/5
7420: 127'1/27
7421: 148
7422: 99'1404/3451
7423: 3'209/325
7424: 97'299/2800
7425: 5'19219/27761
7426: 3'24909/38704
7427: 513
7428: 4'1/8
7429: 25'45/71
7430: 88'13/86
7431: 111'2368/31521
7432: 5'38/41
7433: 263'37/253
7434: 174'1/4
7435: 82'1/37
7436: 225/418
7437: 6'249/1040
7438: 3272
7439: 30'127/1740
7440: 4183/7644
7441: 63'98/1023
7442: 3'9/11
7443: 9789'17/27
7444: 13770'18/31
7445: 1888'4/15
7446: 1'193/896
7447: 81'1/2
7448: 1'7571/8550
7449: 651/3145
7450: 659011/1159950
7451: 35'705724/1872815
7452: 97'1/2
7453: 285'12/31
7454: 20'25/29
7455: 91
7456: 75'2350/2457
7457: 73'2033/2893
7458: 34'23/83
7459: 891
7460: 147/2024
7461: 3727'38/1067
7462: 145'195/224
7463: 4346
7464: 217/810
7465: 20/121
7466: 152064/1060471
7467: 30'5/8
7468: 144'246/425
7469: 2040
7470: 163'339/455
7471: 407059
7472: 26'8224/65565
7473: 48'4/39
7474: 60'23/32
7475: 5'241/621
7476: 31/51
7477: 64'757/870
7478: 1'2551/4361
7479: 21'3755/9409
7480: 8'533/735
7481: 9'10767/35012
7482: 16'13/18
7483: 83'37/55
7484: 8'83/17708
7485: 110'786/2065
7486: 25'55/72
7487: 3888
7488: 28'38/47
7489: 353/4505
7490: 62'2/17
7491: 6'27/73
7492: 250'4753/7520
7493: 29'19/26
7494: 19'13/92
7495: 1'313264/314341
7496: 9'1/36
7497: 194'4/9
7498: 383'1/3
7499: 16/435
7500: 33/1442
7501: 3/62
7502: 11'1/49
7503: 273609/548941
7504: 3'69/341
7505: 2'5/22
7506: 53'55/4698
7507: 6121/8398
7508: 2'15/98
7509: 147'2/3
7510: 136'43/85
7511: 10'5/17
7512: 235'5/7
7513: 13
7514: 1'19/39
7515: 159'77/93
7516: 10'10/11
7517: 101
7518: 495/5096
7519: 45'279/493
7520: 2'1044/1261
7521: 20'13/14
7522: 10'40/149
7523: 15'19/53
7524: 11/30
7525: 3'4/9
7526: 7/37
7527: 251/3870
7528: 15'1601/3625
7529: 85'9/10
7530: 134'26/31
7531: 100'11/17
7532: 2'42716/54185
7533: 10'29/50
7534: 1'17/473
7535: 16'5/22
7536: 1'431/1679
7537: 687'561/1537
7538: 335'3311/3705
7539: 282'32/47
7540: 107/760
7541: 495/874
7542: 50'950/1241
7543: 16'44/129
7544: 24'313/1134
7545: 63'12/19
7546: 86'39/88
7547: 2221/8288
7548: 70'707/948
7549: 559/840
7550: 65998'6/7
7551: 7/32
7552: 90/469
7553: 2'1/30
7554: 12'2/3
7555: 9'7/39
7556: 98'17/36
7557: 6'107/178
7558: 99
7559: 2895'21/31
7560: 127'7/9
7561: 10318'2/5
7562: 893'1/40
7563: 102
7564: 7'18959/63423
7565: 43'311/609
7566: 47'7/11
7567: 39'59/187
7568: 216'1/7
7569: 3'6883/11620
7570: 13'1/5
7571: 97'13/43
7572: 13'1/13
7573: 19'1775/4176
7574: 96'23/33
7575: 7128
7576: 43'245/396
7577: 26'1/4
7578: 25'55/197
7579: 17'7/37
7580: 266/645
7581: 4153'24329/27832
7582: 10'1529/1680
7583: 2092'2/3
7584: 59'1/7
7585: 6'2657/25584
7586: 84'3/23
7587: 40'1429/1953
7588: 5'7/31
7589: 65
7590: 9928/137529
7591: 9/185
7592: 317'4/33
7593: 122
7594: 130
7595: 8
7596: 115'1/40
7597: 5110
7598: 5'1739/20619
7599: 125'561/725
7600: 5'689/1470
7601: 138'997/2414
7602: 2'1747/2686
7603: 106'56/67
7604: 34'283/1358
7605: 490
7606: 5'1727/1974
7607: 2'29/37
7608: 2'4/33
7609: 3915/4267
7610: 5/143
7611: 89
7612: 5'54/325
7613: 53'2839/3933
7614: 92'611/694
7615: 15'53/996
7616: 743/1200
7617: 2'1706/1739
7618: 224'1718/4745
7619: 83
7620: 63/328
7621: 48'21/67
7622: 214'365/5696
7623: 4/21
7624: 19/529
7625: 140'9/43
7626: 3'1655/2067
7627: 5445/9604
7628: 785'58/85
7629: 187/441
7630: 184'8/43
7631: 70'4/15
7632: 1/30
7633: 85'55/61
7634: 84'61/84
7635: 33'4/7
7636: 1345'163/2752
7637: 15'2/21
7638: 11/347
7639: 68/105
7640: 7'45691/47124
7641: 23'359/360
7642: 15'2/3
7643: 3'197/1001
7644: 81'34898/38325
7645: 167
7646: 350
7647: 2'43/48
7648: 4655
7649: 3'1531/3696
7650: 793/24920
7651: 52'16/17
7652: 93
7653: 66146'2/3
7654: 21'11019/144400
7655: 12'536/747
7656: 10'9/23
7657: 7'329/1432
7658: 56'4/7
7659: 32
7660: 1899/1972
7661: 54'31/36
7662: 742
7663: 444/1225
7664: 304/607
7665: 30'87/325
7666: 17'95/594
7667: 74'43/63
7668: 266'179/189
7669: 9'7/13
7670: 5'232/357
7671: 67'1/54
7672: 100'124/195
7673: 62'5/9
7674: 1782/24479
7675: 2'61/79
7676: 2'9/4508
7677: 68'67/76
7678: 2'7/48
7679: 7240'28/33
7680: 95'1159/2116
7681: 343/32832
7682: 6275/1079232
7683: 5/39
7684: 3527
7685: 328'2/11
7686: 2'26/183
7687: 13
7688: 72'7/16
7689: 191'5/7
7690: 8'8/2139
7691: 11'22/95
7692: 1'551/913
7693: 10/369
7694: 43'13/28
7695: 3309'111/181
7696: 1'17/64
7697: 7'178/237
7698: 35'744/1387
7699: 1'75/112
7700: 101
7701: 192/9847
7702: 27'11/31
7703: 106'2/3
7704: 493/832
7705: 79477/5738537
7706: 82'31671202/80770615
7707: 56'7/8
7708: 1'112/177
7709: 2361'6/7
7710: 280'14/15
7711: 48'19472/65331
7712: 28'1079/1395
7713: 53
7714: 265'23/30
7715: 116/147
7716: 323'30/31
7717: 21'35/353
7718: 2318
7719: 4'11/81
7720: 0
7721: 85/588
7722: 1920
7723: 1957
7724: 8648'67/6300
7725: 4'5239753/33133248
7726: 5'293/437
7727: 34'3/74
7728: 8'107/154
7729: 2736'16/19
7730: 14'118/187
7731: 44000/50713
7732: 26'7/72
7733: 1'25/52
7734: 86'19/195
7735: 27
7736: 49'10/11
7737: 116'4/7
7738: 107
7739: 22
7740: 53/910
7741: 357/1520
7742: 116
7743: 2'267/400
7744: 18'193/220
7745: 8208'2/37
7746: 5'353459/1485148
7747: 290'7292/8585
7748: 14'294/485
7749: 62
7750: 2394
7751: 49'1629/1909
7752: 52'92/93
7753: 84
7754: 147/3190
7755: 96'1/54
7756: 126503/179190
7757: 101
7758: 19/63
7759: 5'215/826
7760: 57
7761: 2'1/4
7762: 228879/357632
7763: 3/490
7764: 59'74/97
7765: 4'12/13
7766: 1'1/18
7767: 95'229/4030
7768: 1'101/1015
7769: 5280
7770: 76'206/209
7771: 59'5/126
7772: 69'42/85
7773: 1617/2941
7774: 4'473/736
7775: 1'27/29
7776: 56'1/49
7777: 129'1493/1638
7778: 3/62
7779: 77'25/92
7780: 528'15/17
7781: 92'65/249
7782: 33'7/38
7783: 6'37/81
7784: 75'3/97
7785: 14982'7/97
7786: 82'1/2
7787: 317'80/2597
7788: 314'26/71
7789: 79'11/35
7790: 5'99/109
7791: 1'26/121
7792: 359'166189/258055
7793: 3792'72/161
7794: 67'1/2
7795: 57'1/5
7796: 199'14/53
7797: 2'35/38
7798: 37/49
7799: 6654
7800: 4'2197/3740
7801: 4'1227/2581
7802: 10'1117/8024
7803: 43428/205021
7804: 39/656
7805: 78
7806: 2'25/29
7807: 1'9/23
7808: 36298'2/3
7809: 100'298/817
7810: 71'262/357
7811: 46'14/31
7812: 53'7/16
7813: 291'18/25
7814: 21'293/465
7815: 3'358277/468930
7816: 11'1/29
7817: 114'861/1121
7818: 198'11/19
7819: 71
7820: 2'7/8
7821: 2233
7822: 4'139/210
7823: 59
7824: 135'1/3
7825: 77'15/22
7826: 25'3/23
7827: 8'19/66
7828: 52009/253737
7829: 217
7830: 6'10/33
7831: 21'35/51
7832: 42'47/48
7833: 48'141/217
7834: 2'6791/9558
7835: 8029'7/17
7836: 207'53/60
7837: 2356'21/205
7838: 26'3369/5005
7839: 140'13/80
7840: 38'1659331/1855550
7841: 5'10/39
7842: 4'13/285
7843: 14
7844: 57'1/6
7845: 1'109/1805
7846: 2'1181/2480
7847: 92'1/98
7848: 62'125073/337106
7849: 9'943/1088
7850: 3153
7851: 61
7852: 171'3/5
7853: 1'71/117
7854: 63
7855: 6'7/22
7856: 145'2549/11931
7857: 6801'12/13
7858: 5/11
7859: 4'365/1071
7860: 7/15
7861: 3'4321/4368
7862: 18'13/16
7863: 280/477
7864: 959'73/196
7865: 60'111/175
7866: 61
7867: 11'35/54
7868: 35075/141232
7869: 1123'1/37
7870: 22'2/3
7871: 5'31069/389934
7872: 15'20/23
7873: 9'1/7
7874: 17'545/2384
7875: 90'409/429
7876: 60
7877: 15'8291/14790
7878: 8'2569/5976
7879: 90'4667/6580
7880: 17'8/23
7881: 2977/3360
7882: 283'62/91
7883: 37'41/52
7884: 73
7885: 5'679/715
7886: 79'19/45
7887: 64'3/11
7888: 1
7889: 81'3743/9641
7890: 129'8293/252251
7891: 6'699/5696
7892: 129/686
7893: 59'4/39
7894: 4'783/1760
7895: 75
7896: 24'99/124
7897: 24091'449/1552
7898: 51'33/47
7899: 17/179
7900: 19/136
7901: 81'5/8
7902: 9'3/8
7903: 119'374/575
7904: 72'39/68
7905: 95'193/338
7906: 2193
7907: 6713165/8831592
7908: 5'839/1920
7909: 30'17/31
7910: 25'3302/6831
7911: 169'857/1472
7912: 41/148
7913: 38
7914: 4'107/108
7915: 9391'368/527
7916: 702
7917: 74'46/71
7918: 5'995/1088
7919: 2'971123/4120312
7920: 94'1319081/4428270
7921: 57'3/4
7922: 12'2461/2970
7923: 224
7924: 1'187/252
7925: 96'7/11
7926: 8
7927: 1'14/15
7928: 38315291
7929: 41'31/85
7930: 1'5856/52193
7931: 136
7932: 5057350'2/5
7933: 4644
7934: 101'3769/4687
7935: 155'5/9
7936: 98'2659/5865
7937: 57'13/16
7938: 70
7939: 187'1/2
7940: 854
7941: 292'39/83
7942: 42'8/71
7943: 86'21/23
7944: 37/69
7945: 2/621
7946: 6'1/6
7947: 30974'26/101
7948: 2890
7949: 32'347/490
7950: 7/800
7951: 40'4/13
7952: 1'5/34
7953: 1132/1829
7954: 5/286
7955: 47'13/48
7956: 226'1/3
7957: 302'2/5
7958: 83'5440/13029
7959: 9'19/21
7960: 85/1652
7961: 616
7962: 7047
7963: 6'48/527
7964: 81'1003/1825
7965: 53'13/51
7966: 5'5745/9386
7967: 41'219/268
7968: 3437'27/44
7969: 62'42/79
7970: 9'18/19
7971: 1'59/1984
7972: 233'25/94
7973: 38
7974: 84'89/2134
7975: 6'13/132
7976: 26'75/94
7977: 38'19/40
7978: 51'5/6
7979: 1988/3321
7980: 19'5/22
7981: 65'55/58
7982: 59'97/98
7983: 3'143/1220
7984: 9'1/26
7985: 51'77/90
7986: 2'10/37
7987: 72'223/252
7988: 161803'25/58
7989: 79'66/95
7990: 847/1824
7991: 7'27/89
7992: 55/84
7993: 12/13
7994: 62'27/64
7995: 16'7583023/36644428
7996: 52'499/510
7997: 101/6216
7998: 5'23/30
7999: 58'151/204
8000: 16384
8001: 66'22/59
8002: 3'75/119
8003: 46'3/20
8004: 11'14/87
8005: 11'36/53
8006: 1'101/147
8007: 242'23672/53865
8008: 28
8009: 4'230795/253764
8010: 5/124
8011: 2
8012: 263
8013: 89'19/70
8014: 66'1205/7821
8015: 582
8016: 131'334/629
8017: 3'1/5
8018: 9/520
8019: 63/82
8020: 17/840
8021: 4'559/2993
8022: 21'4/13
8023: 210
8024: 71'1/4
8025: 32'6/49
8026: 172
8027: 245'173/495
8028: 41
8029: 1'1573/1632
8030: 95/2064
8031: 7041'2/3
8032: 12'319/414
8033: 175/208
8034: 565/1014
8035: 33'5943/6889
8036: 165/49387
8037: 163631/315018
8038: 32'46/55
8039: 24'12/29
8040: 49/55
8041: 2'19/72
8042: 14'1/6
8043: 26'932/1445
8044: 3'41/52
8045: 16'7/8
8046: 10'547/1254
8047: 5'4/37
8048: 4969'109/219
8049: 125
8050: 90'9/56
8051: 57
8052: 2398'54/67
8053: 74'13/19
8054: 10'1375/20496
8055: 35/41
8056: 21'185/609
8057: 98'31/40
8058: 52'157/410
8059: 1854/2627
8060: 37/42
8061: 1140
8062: 68'151/368
8063: 37'1799/2512
8064: 50'4/19
8065: 4'423/935
8066: 17'2305/7347
8067: 102
8068: 91'47/82
8069: 1'1/6
8070: 5422'39/40
8071: 5'4407/14770
8072: 158'2/5
8073: 6'21900678/26816771
8074: 62'1/3
8075: 16'140/167
8076: 118
8077: 23/348
8078: 3'1771/6603
8079: 1/520
8080: 1'506/1135
8081: 2'32/41
8082: 67'4463/26414
8083: 5'491/702
8084: 6348
8085: 5
8086: 391/462
8087: 18'103/1806
8088: 48'4677/6226
8089: 1'99/175
8090: 26'131/693
8091: 28/891
8092: 1001/1139
8093: 27'1/2
8094: 71'5/14
8095: 48'9/19
8096: 112'1/15
8097: 390'4903/6450
8098: 29'11/23
8099: 97'1/2
8100: 247'65/162
8101: 91'43/74
8102: 79'11/40
8103: 27'5431/8052
8104: 4'1282/4165
8105: 115'3/34
8106: 432'9/34
8107: 15'27/40
8108: 1755'45/61
8109: 104'5/9
8110: 4'53/143
8111: 22'4/27
8112: 6'1/31
8113: 309'3/19
8114: 5'1531/11316
8115: 412'16/23
8116: 20'850/2187
8117: 63'51/55
8118: 3185
8119: 172'5573/6970
8120: 29'5/17
8121: 10'127/194
8122: 7720'50/97
8123: 42'1/3
8124: 15'65/96
8125: 346
8126: 37'39/59
8127: 46'10/27
8128: 4'3119/6468
8129: 53'2/9
8130: 33/190
8131: 657/3430
8132: 957/21280
8133: 54'27/100
8134: 164'16/31
8135: 4'248/935
8136: 1'48707/52338
8137: 20'25/276
8138: 6'91/570
8139: 7/144
8140: 2277/28700
8141: 1'796869/1289750
8142: 3990
8143: 5'101209/198594
8144: 25'7/58
8145: 40'9/28
8146: 4'19/20
8147: 94'12/31
8148: 15'25/33
8149: 23'1/8
8150: 80
8151: 29'299/476
8152: 34'69/176
8153: 26'38/67
8154: 107'211/416
8155: 1535'1/8
8156: 269'37/67
8157: 4875
8158: 80'131/276
8159: 3'4325/5586
8160: 2'3/8
8161: 10'14/15
8162: 3'15/16
8163: 101'31/36
8164: 9'1/63
8165: 4'23/99
8166: 83'11/39
8167: 369'305/363
8168: 6/5135
8169: 4'162993/189215
8170: 22'191/1357
8171: 2'2/375
8172: 6853
8173: 6
8174: 5'1919/3608
8175: 77'43/4293
8176: 835/1917
8177: 1384'8/9
8178: 181/413
8179: 7597'23/41
8180: 6359/107360
8181: 2219'853/957
8182: 19'71/121
8183: 89'262/130075
8184: 90'1157/1295
8185: 2100
8186: 17'50213/69836
8187: 45'419/1404
8188: 6'26/57
8189: 57/1771
8190: 51'3829/10557
8191: 6'3/19
8192: 37'62573/259260
8193: 2'25/1264
8194: 10'3793/7410
8195: 5'1/15
8196: 117'1/10
8197: 73/79
8198: 22'3/11
8199: 4924
8200: 51'1/5
8201: 23'89/113
8202: 58'279/1216
8203: 101/2058
8204: 37'47/59
8205: 40'10/11
8206: 13'19/29
8207: 256'170/639
8208: 3'17/30
8209: 1'353/864
8210: 12'286/425
8211: 37/54405
8212: 37'6/29
8213: 168'3/7
8214: 39
8215: 61'477/1420
8216: 197'10162/15635
8217: 5'79/148
8218: 342
8219: 22'2/3
8220: 189/208
8221: 2'419/632
8222: 111
8223: 2'2/3
8224: 43'371/1353
8225: 1416901/2132480
8226: 9'10/63
8227: 63'31/35
8228: 31'235/312
8229: 2'2645/5536
8230: 2/567
8231: 1501
8232: 3'2675/10122
8233: 230702
8234: 34'1/6
8235: 6157/28815
8236: 125/374
8237: 31'194/441
8238: 4'299/798
8239: 78'12/49
8240: 807116/57535275
8241: 31'21/25
8242: 8'176/377
8243: 1189/1638
8244: 480'24/85
8245: 124'48/83
8246: 20736/149089
8247: 47
8248: 362/533
8249: 863
8250: 51'7/8
8251: 19/4410
8252: 54'5/204
8253: 2511'83/87
8254: 80'752/1917
8255: 1150
8256: 103/1464
8257: 123'11/13
8258: 649'22/47
8259: 30'7/9
8260: 49/540
8261: 8'124/177
8262: 2783/408960
8263: 243/8099
8264: 3'97/182
8265: 147/1180
8266: 3'41/67
8267: 10'29/52
8268: 775
8269: 1341/20539
8270: 14'2236967/3816648
8271: 66'281/1562
8272: 2143'1/5
8273: 62'875/1488
8274: 157'13/15
8275: 1107/1222
8276: 93'7/10
8277: 19'22/59
8278: 4'676/1595
8279: 27'397/1100
8280: 65/336
8281: 293/3952
8282: 3'53/75
8283: 43'1/13
8284: 3'421/483
8285: 18
8286: 755/4218
8287: 13'21447/33977
8288: 124'5914/6105
8289: 135'9/52
8290: 632/242641
8291: 227'18/55
8292: 23/82
8293: 125
8294: 24
8295: 27'1213/4615
8296: 5'1343/1450
8297: 29'30/49
8298: 33'7/13
8299: 3'4/23
8300: 40
8301: 48'7/9
8302: 175/6858
8303: 10'13997/62335
8304: 1476/2555
8305: 6'296/315
8306: 5'8405/9176
8307: 49'13/24
8308: 31'33833/81900
8309: 6'33/112
8310: 6'1/9
8311: 39'53/87
8312: 67'13/67
8313: 132'299/527
8314: 1'16/27
8315: 7'47/195
8316: 85'4/11
8317: 6'473/703
8318: 14325'11/19
8319: 39'863/1067
8320: 85'77/79
8321: 166'34/53
8322: 25'4885/7259
8323: 187/355
8324: 326'193/336
8325: 5'38/65
8326: 9009
8327: 217'14906/22515
8328: 82'1/65
8329: 105'36/85
8330: 94766'16/23
8331: 4'155/156
8332: 40'41/72
8333: 170'25/81
8334: 499/3264
8335: 27'118/1537
8336: 13'43/67
8337: 350'87/901
8338: 12'7/10
8339: 11
8340: 1'39/49
8341: 5'5165/5963
8342: 49'13/32
8343: 65'19/25
8344: 49'4563/9316
8345: 267'28/87
8346: 7'1/2
8347: 86/89
8348: 5'7/40
8349: 55'1/3
8350: 3'3097/10153
8351: 37/99
8352: 62'11/10530
8353: 97/100
8354: 1'2567/4453
8355: 7262'2/9
8356: 8'691/1738
8357: 134232
8358: 56
8359: 49'509/570
8360: 495'115/121
8361: 10/27
8362: 4851
8363: 5/164
8364: 6'2483/2580
8365: 47'1/4
8366: 3922'19/408
8367: 902
8368: 15'4/39
8369: 365'1/2
8370: 68'3977/11076
8371: 22'93/121
8372: 66'1/3
8373: 98/5035
8374: 266'2/5
8375: 1'45/56
8376: 1634/23375
8377: 75'5/18
8378: 103'4/17
8379: 1'1162/2449
8380: 61/10800
8381: 4118/8495
8382: 2'839/1008
8383: 145'10/19
8384: 90'1007/1560
8385: 6/19
8386: 79/756
8387: 217297/45489600
8388: 129'12/13
8389: 133/664
8390: 40'10/51
8391: 5'341/384
8392: 24'737/1248
8393: 246'82/159
8394: 8'2/3
8395: 29'1/21
8396: 17'1/3
8397: 99031/267801
8398: 8/231
8399: 38'2/29
8400: 2993'1/28
8401: 3465
8402: 53/3007
8403: 165
8404: 2383'29/37
8405: 2'100658/101655
8406: 8'55/71
8407: 43'11308/30277
8408: 29'31/43
8409: 380
8410: 14'42863/47005
8411: 172'46046/53447
8412: 981'534/1235
8413: 5'433/567
8414: 25
8415: 207'31/70
8416: 1'7069/22515
8417: 149/276
8418: 2/75
8419: 2'14/27
8420: 511'5/6
8421: 105'103/136
8422: 4'407083/560560
8423: 225/2989
8424: 1'297/350
8425: 4'771/1430
8426: -1'599/912
8427: 64'9/22
8428: 45
8429: 46/81
8430: 24'23/33
8431: 269'7/11
8432: 105
8433: 1'52/119
8434: 6804/1965185
8435: 9'379/1221
8436: 3'6517/16580
8437: 104'8181/8245
8438: 34
8439: 326
8440: 1'27/1457
8441: 189'2/15
8442: 2'5437/12852
8443: 7/90
8444: 148
8445: 26'56/67
8446: 948'23/37
8447: 11'6237/60892
8448: 1'4609/6222
8449: 13'1/66
8450: 1'16/429
8451: 1039'34/53
8452: 279'21183/35945
8453: 39
8454: 20'193961/1587110
8455: 92'169/210
8456: 36'8723/10812
8457: 4116'556/623
8458: 37'4993/6890
8459: 108'15/44
8460: 1/2
8461: 45'83/1892
8462: 18'89/624
8463: 1'55/621
8464: 1'129/208
8465: 56'558/1681
8466: 178'3/65
8467: 38'2/3
8468: 1'1/13
8469: 42'21/37
8470: 74'13/777
8471: 89'3/7
8472: 104'1/3
8473: 12'151/3320
8474: 7'41/68
8475: 2048
8476: 197/7469
8477: 4'418/2303
8478: 1188
8479: 587'17/41
8480: 2235'5/23
8481: 3613/54896
8482: 149'3/5
8483: 25418/40527
8484: 795'7/45
8485: 92'23581/722142
8486: 9'9/14
8487: 80
8488: 8585/21894
8489: 7051
8490: 2'418/2279
8491: 18'970/1743
8492: 2160
8493: 4'235/2697
8494: 2'985/1218
8495: 83'7610654/33056825
8496: 1411
8497: 190/1581
8498: 36'68/77
8499: 145'27/61
8500: 17'31/97
8501: 2'1879/2835
8502: 14'1/458
8503: 85'2/3
8504: 3211/5520
8505: 4'463/1302
8506: 4'356033/506680
8507: 7/10
8508: 4'80/323
8509: 7'1799/1887
8510: 289'1/4
8511: 95'1/11
8512: 48'6/11
8513: 1/4950
8514: 49'8/275
8515: 23693/1704690
8516: 5'7/58
8517: 138'23/39
8518: 70'82/85
8519: 57'27/140
8520: 58
8521: 151'67/1643
8522: 51'265/712
8523: 111'29/41
8524: 34'23/65
8525: 57'1/10
8526: 1'239/1144
8527: 550'17/70
8528: 203/2928
8529: 6'4/5
8530: 40'7/8
8531: 1'277/360
8532: 3'569/1681
8533: 713'27/82
8534: 1377/3920
8535: 2'3886507/3909048
8536: 1'621343/842688
8537: 6'445/2318
8538: 549/656
8539: 835
8540: 4'1333/3562
8541: 2000
8542: 2'22867/35088
8543: 65'55/62
8544: 78'22/31
8545: 2665/2738
8546: 7440050/13762791
8547: 3522'1234/1245
8548: 80063/91260
8549: 1'13/33
8550: 5
8551: 317'5/41
8552: 16'6/49
8553: 5/8
8554: 8195/530712
8555: 1'70211/145084
8556: 21'25/57
8557: 1'2/19
8558: 93'101/3825
8559: 60'113259/150629
8560: 304'5/7
8561: 89'24/43
8562: 6'237/2728
8563: 786/1729
8564: 18'3/4
8565: 3/5
8566: 2'44107/48484
8567: 95'879/1700
8568: 4'12/49
8569: 62/429
8570: 34'29/38
8571: 728
8572: 642'74419/238931
8573: 127'15/496
8574: 3/64
8575: 1'805/2432
8576: 3'13/21
8577: 55'1/2
8578: 134'304/385
8579: 6'6/11
8580: 47'31/57
8581: 25'1/2
8582: 38'607/1786
8583: 73'436/473
8584: 38'41/56
8585: 4
8586: 81'1/59
8587: 46018091/107685072
8588: 781
8589: 117'14/39
8590: 140
8591: 348/4879
8592: 7682'230/663
8593: 1203/3008
8594: 4'3799/4575
8595: 15'113/140
8596: 36'4187/7826
8597: 10'13/15
8598: 141'123/154
8599: 56'19/35
8600: 120'7/68
8601: 73'13/14
8602: 5'8/43
8603: 377/1260
8604: 238144
8605: 1144
8606: 48'5/7
8607: 1'4429/5544
8608: 1'32287/32967
8609: 469/29920
8610: 3'3509/3913
8611: 8'219/236
8612: 1776'204/1541
8613: 75'7/12
8614: 34385/253332
8615: 74'17/40
8616: 1044/3611
8617: 5'7355/7384
8618: 43/74
8619: 26'104/535
8620: 1'21/85
8621: 1'16/61
8622: 41'1/7
8623: 2335'23/31
8624: 10'11/16
8625: 5'121/400
8626: 835'169/245
8627: 44'4/25
8628: 41
8629: 30'892/935
8630: 11/175
8631: 89/121500
8632: 75/3619
8633: 97'59/73
8634: 1178
8635: 1'23/37
8636: 570
8637: 58'15/73
8638: 8'1/4
8639: 4'93/130
8640: 139'7/37
8641: 5'1/2
8642: 8'1/3
8643: 1'112/279
8644: 720/931
8645: 6'26249/85644
8646: 18'21/22
8647: 4'271/325
8648: 4'363/442
8649: 136'13/24
8650: 94'1129/1134
8651: 201'4101/4699
8652: 22'1871/2795
8653: 179'2/3
8654: 3'22/75
8655: 82'13111/52700
8656: 265'54787/59878
8657: 3673
8658: 27'3731/3741
8659: 208'1/2
8660: 56'6/115
8661: 318
8662: 76'7/10
8663: 1'32/517
8664: 1000
8665: 1'66/235
8666: 15'20/47
8667: 306'32/117
8668: 2'149/176
8669: 80'2/7
8670: 7488/12925
8671: 169'885/2014
8672: 15'1511/1782
8673: 30'5/158
8674: 296
8675: -2'2443/2610
8676: 13'12619/55055
8677: 28634'4/19
8678: 20'107/132
8679: 16'574/957
8680: 1'13801/29900
8681: 383'400/703
8682: 42'14/15
8683: 50'3851/7965
8684: 3'563797/574200
8685: 124
8686: 97'4/5
8687: 4'25/32
8688: 32'32932/66833
8689: 60'2111/3312
8690: 1046
8691: 2'509/627
8692: 2'135/176
8693: 2'157/270
8694: 3'2420/2703
8695: 5'69/80
8696: 6'3/5
8697: 86
8698: 101/8900
8699: 157/423
8700: 61'69171/174370
8701: 3'31/96
8702: 296'11/32
8703: 582
8704: 21'53/55
8705: 109'511/2430
8706: 3'19/2300
8707: 1'161/209
8708: 38'7/33
8709: 51'2026/3577
8710: 1'9/391
8711: 23'69/73
8712: 113'69/74
8713: 5'2805/3913
8714: 8'1367/4350
8715: 59'17/57
8716: 124604427/203514752
8717: 74'655/672
8718: 61'18/37
8719: 52'7/17
8720: 9991'157/333
8721: 2133/54533
8722: 31824'4/7
8723: 148'63/1166
8724: 47'152/163
8725: 2'11993/21700
8726: 67379/1586880
8727: 4/153
8728: 1'14/29
8729: 48/595
8730: 28'56/59
8731: 137
8732: 36'18/19
8733: 312'33/46
8734: 23/451
8735: 25'34813/97660
8736: 67'18/23
8737: 51/130
8738: 95'573/979
8739: 3'901/25392
8740: 18'204781/344040
8741: 6'1243/2325
8742: 21'657/2009
8743: 64'107/129
8744: 291'33/35
8745: 12'30680/155967
8746: 6889
8747: 258435'5/19
